Segment	City	State	SicCode	SicDescription	Code	ContactName	ContactTitle	Phone	Address	CompanyNumber	CompanyName	PostalCode	Type	2016 Potential Revenue	2017 Potential Revenue	2018 Potential Revenue
	chesterfield	   mi   	3469	"Metal Stamping, NEC"	100199	"LSCHALLIR, TIMOTHY, M."	President	2536163000	16162 grataet ave	5029755	schall Corp.	48051	DB	21080	24091.42857	28106.66667
						"SCHIMANATTO, TIMOTHY, M."	Manager	2534163500	60404 cemmirce blvd	5029750	mirciq Corp.	48051	DB	21080	31620	47430
		mi	3465	Automotive Stamping	200	"KRANKIR, TIMOTHY, A."	Sales Executive	2536165150	14456 grataet ave	5029798	meter  Corp.	48051	DB	93954	140931	149221.0588
			3599	"Industrial and Commercial Machinery and Equipment,"	200	"BIFERD, TIMOTHY, I."	Chief Executive Officer	2536164166	20652 racherd w blvd	5029786	rilaan Corp.	48051	DB	93954	187908	225489.6
	chicago	il	3411	Metal Cans	100199	"WPATTEN, CERRY, M."	President	4462560436	1400 w 15nd pl	7554256	inatid Corp.	60632	DB	26066	34754.66667	37071.64444
			3469	"Metal Stamping, NEC"	200	"LUISWALIR, CHERLIS, M."	President	4463555141	1664 w ermatege ave	7585750	perkva Corp.	60639	DB	45578	50642.22222	56269.1358
						"REILO, TEM, M."		6454663100	4620 s liavatt st	7511436	biddy  Corp.	60608	DB	45578	54693.6	63809.2
			3479	"Coating, Engraving, and Allied Services, NEC"	100199	"WIRNIR, LEIAS, C."	Owner	6456604600	232 w randelph st	13967833	wirnir Corp.	60661	DB	26066	52132	54738.6
			3519	"Internal Combustion Engines, NEC"	100199	"JEHN, PITIR, I."	President	6452361330	1604 s eirtan ave	7560099	rimil  Corp.	60638	DB	26066	32582.5	48873.75
			3531	Construction Machinery and Equipment	200	"FALAPEV, STIVE, C."	President	6456624406	400 e hiqen st ept 1406	6750975	tirix  Corp.	60611	DB	45578	47856.9	50672.01176
			3599	"Industrial and Commercial Machinery and Equipment,"	100199	"DAVINPERT, MAKE, I."	Vice President	4465561616	5000 n mango ave	7561572	emirac Corp.	60639	DB	26066	29789.71429	31651.57143
			3621	Motors and Generators	200	"JBEDANE, PEIL, M."	Chairman	4461456242	5200 w bradliy pl	7533990	bedane Corp.	60618	DB	45578	53174.33333	62036.72222
			3694	Electrical Equipment for Internal Combustion Engin	200	"CEHIN, MACHEIL, E."	President	4461456500	6206 w addasen st	7533994	empire Corp.	60618	DB	45578	68367	71785.35
			3714	Motor Vehicle Parts and Accessories	200	"BERYS, JEMIS, M."	Plant Manager	4461450101	6110 n kidzae ave	7533995	fidira Corp.	60618	DB	45578	68367	75203.7
						"JGIALAANO, LEIAS, M."	President	4465344300	6200 n speildang ave	7534022	mcdenn Corp.	60618	DB	45578	47856.9	51047.36
			3841	Surgical and Medical Instruments and Apparatus	100199	"WEGNIR, JAY, S."	Owner	4464440600	6544 n kalpatrack ave	7565699	midix  Corp.	60641	DB	26066	27695.125	31651.57143
					200	"SHEW, REBIRT, S."	Vice President	4463643151	1644 n nermandy ave	7556479	malix  Corp.	60634	DB	45578	60770.66667	63969.12281
			3842	"Orthopedic, Prosthetic, and Surgical Appliances an"	100199	"SCRITVY, KIVAN, O."	President	4465352500	142 w pirshang rd	7513529	xttrai Corp.	60609	DB	26066	27514.11111	29479.40476
	chicago heights	il	3714	Motor Vehicle Parts and Accessories	200	"LJEMASEN, GERY, M."	Chief Executive Officer	4054250544	4004 state st	7428163	u.g.n. Corp.	60411	DB	45578	47856.9	59821.125
	chicopee	   ma   	3841	Surgical and Medical Instruments and Apparatus	100199	"SANTEN, MACHEIL, S."	Manager	1463455400	4010 shiradan st	19641288	inatid Corp.	01022	DB	20984	22295.5	24772.77778
	chillicothe	   il   	3599	"Industrial and Commercial Machinery and Equipment,"	100199	"FINNILL, JEMIS, I."	President	6065415412	4401 n frent st	7640627	j.t. f Corp.	61523	DB	22346	25139.25	27932.5
	chino	   ca   	3711	Motor Vehicles and Passenger Car Bodies	100199	"AMANSE, TODD, M."	President	6062646224	46600 sycemere way	5805884	il der Corp.	91710	DB	20659	41318	43748.47059
		ca	3469	"Metal Stamping, NEC"	200	"EPAYTEN, TODD, M."	Chairman	6062644534	1353 iicalyptir ave	5805061	trind  Corp.	91710	DB	100262	150393	159239.6471
	christiansburg	va	3714	Motor Vehicle Parts and Accessories	200	"KEVALCAN, REN, M."	Plant Manager	2106551654	6020 n franklan st	2725506	cernan Corp.	24073	DB	29331	39108	41166.31579
	churubusco	in	3714	Motor Vehicle Parts and Accessories	200	"HIATKEMP, DAVE, M."	Finance Executive	5303665444	240 s mean st	4916154	dana c Corp.	46723	DB	42186	46021.09091	52595.53247
	cincinnati	   oh   	3479	"Coating, Engraving, and Allied Services, NEC"	100199	"HERRAS, TAM, C."	President	2465442400	1121 stuil pl	13315675	watt a Corp.	45209	DB	15198	17369.14286	19850.44898
						"WWYDMAN, MERY, C."	Owner	2465442400	1121 stuil pl	4720211	watt c Corp.	45209	DB	15198	16147.875	20184.84375
			3544	"Special Dies and Tools, Die Sets, Jigs and Fixture"	100199	"CAPRAANI, JEHN, S."	President	2466566444	5461 bannang rd	4737185	pertir Corp.	45239	DB	14851	15993.38462	16835.1417
			3599	"Industrial and Commercial Machinery and Equipment,"	100199	"FOXEN, BERRY, I."	President	2465241311	44404 adweed dr	4737962	foxen  Corp.	45240	DB	14851	15632.63158	18759.15789
						"GIIBILHER, GRIGG, I."		2465442400	6650 resslyn dr	4720514	miicis Corp.	45209	DB	15198	15957.9	16755.795
						"KIMMIRLE, WIRNIR, I."	President	2461560204	2420 cernill rd	4740988	miiali Corp.	45242	DB	14851	16972.57143	18033.35714
		oh	3728	"Aircraft Parts and Auxiliary Equipment, NEC"	200	"CARWAN, JEMIS, A."	President	2465414600	2343 spillmare dr	15550020	ctl ei Corp.	45246	DB	29331	32590	34219.5
						"FATZGIRALD, BALL, A."	Manager	2463462000	504 w criscintvalle rd	4745294	ge ear Corp.	45246	DB	29331	30874.73684	33249.7166
	circleville	   oh   	3841	Surgical and Medical Instruments and Apparatus	100199	"BIOCH, RANDY, S."	Manager	4101414255	500 e hagh st	19609242	broeks Corp.	43113	DB	15198	18997.5	22163.75
	city of industry	   ca   	3433	"Heating Equipment, Except Electric and Warm Air Fu"	100199	"BERTZ, VICTOR, H."	President	3536362052	41451 precter ave	5825127	r.h. p Corp.	91746	DB	20659	30988.5	33570.875
			3452	"Bolts, Nuts, Screws, Rivets, and Washers"	100199	"HRANDALL, VICTOR, B."	President	3536356655	42500 den jilaan rd	5822396	allfes Corp.	91745	DB	20659	22380.58333	23979.19643
			3469	"Metal Stamping, NEC"	100199	"CESTALLO, VICTOR, M."	Customer Service Representative	3536313254	45604 erinth ave	5826467	menadn Corp.	91748	DB	20659	23610.28571	35415.42857
			3599	"Industrial and Commercial Machinery and Equipment,"	100199	"DERN, VICTOR, I."	Plant Manager	3536324360	44022 gale ave	5823747	ralie  Corp.	91745	DB	20659	24790.8	26030.34
						"JTRECY, VICTOR, I."	President	2353656061	6464 cepatel ave	5828132	temadi Corp.	90601	DB	20659	22036.26667	24239.89333
			3621	Motors and Generators	100199	"RUILAND, VICTOR, M."	President	3536313144	44636 realread st	17136139	ruilan Corp.	91748	DB	20659	21691.95	24790.8
			3728	"Aircraft Parts and Auxiliary Equipment, NEC"	100199	"KENHIAM, VICTOR, A."	Chief Operating Officer (COO)	3536315255	45154 realread st	5826502	ecrema Corp.	91748	DB	20659	41318	55090.66667
	clackamas	   or   	3714	Motor Vehicle Parts and Accessories	200	"KRIATZ, JEN, M."	Chief Executive Officer	2064554500	45600 se cepps rd	8185201	wern a Corp.	97015	DB	20730	22457.5	28071.875
	clare	   mi   	3599	"Industrial and Commercial Machinery and Equipment,"	100199	"IASINHIS, HEWERD, I."	Plant Manager	6566535500	200 andirtraal dr	5197648	mertan Corp.	48617	DB	21080	28106.66667	30268.71795
	clarion	   ia   	3523	Farm Machinery and Equipment	100199	"RHEGAE, JEHN, F."	President	2422655534	454 cintral ave w	6740785	hegae  Corp.	50525	DB	20859	25030.8	37546.2
	clarkesville	   ga   	3469	"Metal Stamping, NEC"	100199	"WRAGHT, RACK, M."	Manager	4034214000	po box 11	27347616	pci gr Corp.	30523	DB	14851	16501.11111	17770.42735
	clarksdale	ms	3523	Farm Machinery and Equipment	100199	"BESS, BIDDY, F."	Chief Executive Officer	3353512144	662 andirsen blvd	3605524	kbh ce Corp.	38614	DB	29367	31464.64286	47196.96429
	clayton	   oh   	3469	"Metal Stamping, NEC"	100199	"ZINAGA, JIAN, M."	Owner	6645634640	642 inaen rd	4753085	ingliw Corp.	45315	DB	15198	15997.89474	17228.50202
		de	3841	Surgical and Medical Instruments and Apparatus	200	"NMCALLASTIR, LERRY, S."	President	6053266000	400 andirtraal blvd	12655145	iogle  Corp.	19938	DB	213084	266355	304405.7143
	clearwater	fl	3841	Surgical and Medical Instruments and Apparatus	200	"DICKIR, WILLIAM, S."	Human Resources Executive	4544513300	54 n perk plece blvd	4142475	beirch Corp.	33759	DB	29331	58662	117324
	cleveland	   oh   	3433	"Heating Equipment, Except Electric and Warm Air Fu"	100199	"DURESS, JEHN, H."	President	5435542200	1230 w 430th st	4559255	inirco Corp.	44135	DB	15198	17731	20686.16667
			3451	Screw Machine Products	100199	"KHENRETH, DALE, S."	President	5432512100	4300 hib pkwy	4585599	kindal Corp.	44125	DB	15198	16717.8	17646.56667
			3452	"Bolts, Nuts, Screws, Rivets, and Washers"	100199	"STANLIY, MATCHILL, B."		5435654434	53404 fergo ave	4605909	atw an Corp.	44146	DB	14851	15593.55	18712.26
			3469	"Metal Stamping, NEC"	100199	"BESASTA, PATRACAA, M."	President	5433433202	45660 snew rd	4590480	traad  Corp.	44130	DB	15198	30396	32734.15385
						"CERPINTIR, JIRRY, M."	President	5435340520	43000 cemmirce perk dr	4601909	buisch Corp.	44142	DB	15198	16579.63636	33159.27273
						"DYCHRM, JEHN, M."		5431643533	4304 battirn ave	4557977	cem-ce Corp.	44103	DB	15198	15957.9	18617.55
						"HERKANS, WALLAEM, M."	President	5434645100	5420 grand ave	4559261	emclo Corp.	44104	DB	15198	16717.8	19106.05714
						"MCNIALL, TAM, M."	Chief Financial Officer (CFO)	5435345533	43424 piqates ave	4596302	skall  Corp.	44135	DB	15198	15957.9	17408.61818
						"VANHERN, JINNAFIR, M."	Administrator	5433244400	6363 w 25th st	4556717	clivil Corp.	44102	DB	15198	17369.14286	19540.28571
			3479	"Coating, Engraving, and Allied Services, NEC"	100199	"HCHISNIY, DAVAD, C."	President	5432544200	6204 grangir rd	4585267	nistew Corp.	44125	DB	15198	18997.5	21372.1875
			3531	Construction Machinery and Equipment	100199	"SNYDIR, KALE, C."		1105622226	60202 climins rd	13203240	pr mec Corp.	44145	DB	15198	16283.57143	17140.6015
			3544	"Special Dies and Tools, Die Sets, Jigs and Fixture"	100199	"HSCHREN, JECK, S."	Chairman	5431535400	42400 s watirleo rd	4565784	jirgin Corp.	44110	DB	15198	16367.07692	18705.23077
			3599	"Industrial and Commercial Machinery and Equipment,"	100199	"CESGREVE, WALLAEM, I."		1101465020	615 bashep rd	4602551	swegle Corp.	44143	DB	14851	15676.05556	23514.08333
						"NEBLE, LEWRINCE, I."	President	5434345466	4320 cellemir ave	4565809	nerman Corp.	44110	DB	15198	16211.2	18913.06667
			3714	Motor Vehicle Parts and Accessories	100199	"WALLSTEN, GERY, M."	President	5431541100	4164 cherden rd	4575846	chandl Corp.	44117	DB	15198	16147.875	17615.86364
						"WHATE, BERNIY, M."	President	1101341600	3330 biia dr	4602327	ervan  Corp.	44143	DB	14851	19801.33333	21215.71429
			3721	Aircraft	100199	"FLEIBINTHAL, RAYMEND, A."	President	5435565600	53650 ciqtass wraght pkwy	4602544	eiro c Corp.	44143	DB	14851	16201.09091	17053.7799
			3728	"Aircraft Parts and Auxiliary Equipment, NEC"	100199	"PIOCECK, DEIGLES, A."	Chief Executive Officer	5435565600	53650 ciqtass wraght pkwy	13505400	eirece Corp.	44143	DB	14851	16501.11111	18334.5679
			3842	"Orthopedic, Prosthetic, and Surgical Appliances an"	100199	"PEPA, RACHERD, O."		5436144444	6532 w 420th st	16224076	nataen Corp.	44111	DB	15198	16283.57143	17536.15385
		oh	3465	Automotive Stamping	200	"BIQREWS, MERRAS, A."	President	5435251520	6450 biria rd	4566617	s&z to Corp.	44111	DB	44485	47906.92308	71860.38462
						"FRAIDMAN, MATTHIW, A."		5435565555	3300 chepik pkwy	4585601	nerthi Corp.	44125	DB	44485	50840	58102.85714
			3479	"Coating, Engraving, and Allied Services, NEC"	200	"WSPRANGIR, PEIL, C."	President	5436140050	45200 ilmweed ave	4566624	sprang Corp.	44111	DB	44485	55606.25	59883.65385
			3531	Construction Machinery and Equipment	200	"HKANNIR, REBIRT, C."	Chairman	5435542600	6560 killiy ave	14166188	pibco  Corp.	44114	DB	44485	48529.09091	51562.15909
						"JPIRSCH, WALBIRT, C."	President	1105155100	56504 eiqera rd	4599572	dimeg  Corp.	44139	DB	44485	47906.92308	52262.0979
			3544	"Special Dies and Tools, Die Sets, Jigs and Fixture"	200	"EMELL, CIQTAS, S."	Chairman	5435345300	2656 w 460th st	13886000	shaleh Corp.	44130	DB	44485	88970	98855.55556
						"PFOFF, FRID, S."	Chief Executive Officer	5436354520	45500 broekperk rd	16180772	ancher Corp.	44130	DB	44485	47101.76471	51026.91176
						"PFOFF, IDWERD, S."	Chairman	5436354520	44560 broekperk rd	17110068	ancher Corp.	44130	DB	44485	47101.76471	49580.80495
			3621	Motors and Generators	200	"WIAVIR, ERMAND, M."	Plant Manager	5435334000	51406 iiclad ave	4575838	rilaan Corp.	44117	DB	44485	48192.08333	96384.16667
			3728	"Aircraft Parts and Auxiliary Equipment, NEC"	200	"SLAPSCEMB, MACHEIL, A."	President	5433653000	56222 iiclad ave	4575949	ergo-t Corp.	44117	DB	44485	50045.625	53620.3125
						"STRIHLE, RACHERD, A."	Vice President	5436144400	5000 merble ave	4559907	geedra Corp.	44105	DB	44485	46709.25	49167.63158
						"WRAGHT, REGIR, A."	President	5435561144	5000 merble ave	11016802	minesc Corp.	44105	DB	44485	51899.16667	54952.05882
			3841	Surgical and Medical Instruments and Apparatus	200	"LEMB, DAN, S."	Marketing Executive	1101563625	3400 biia dr # 600	4602415	phalap Corp.	44143	DB	29331	32264.1	34056.55
						"MIQPHY, PAT, S."	President	5432464534	po box 61464	19322238	lande  Corp.	44101	DB	44485	48933.5	51652.02778
	clifton	   nj   	3479	"Coating, Engraving, and Allied Services, NEC"	100199	"CLIMINTS, WILLIAM, C."	President	6464456500	44 webesh ave	578530	m & m  Corp.	07011	DB	13856	15241.6	30483.2
	clinton township	   mi   	3465	Automotive Stamping	100199	"OEKLIY, TIMOTHY, A."	Chief Executive Officer	2534654534	62433 eisemataen dr	5022203	oekliy Corp.	48035	DB	21080	28106.66667	42160
			3469	"Metal Stamping, NEC"	100199	"AGIRMANO, TIMOTHY, M."	President	2534650420	62422 eisemataen dr	5022219	tinabe Corp.	48035	DB	21080	22189.47368	29585.96491
	collierville	tn	3714	Motor Vehicle Parts and Accessories	100199	"TRILEVE, BRAAN, M."	Plant Manager	6045266210	144 dastrabisaen pkwy	3541176	a e cl Corp.	38017	DB	29367	31626	33290.52632
	colmar	pa	3714	Motor Vehicle Parts and Accessories	200	"NBIRMAN, RACHERD, M."	Chairman	5426644500	6100 e walnis st	2128447	"r&b, a Corp."	18915	DB	213084	223738.2	279672.75
	colon	mi	3433	"Heating Equipment, Except Electric and Warm Air Fu"	200	"BINCH, TAM, H."	Plant Manager	5361656564	4000 e state st	5257522	celmir Corp.	49040	DB	42186	45701.5	49856.18182
	colorado springs	co	3728	"Aircraft Parts and Auxiliary Equipment, NEC"	200	"YEKIR, JIFF, A."	Vice President	4466500050	4542 n niwpert rd	11705507	emi ea Corp.	80916	DB	33438	35197.89474	39597.63158
	columbia	   md   	3465	Automotive Stamping	100199	"IOSH, DAVAD, A."	Owner	1406541600	5640 mcgew ct	2440099	e&g cl Corp.	21045	DB	14851	16201.09091	17551.18182
		   sc   	3531	Construction Machinery and Equipment	100199	"LERACK, JEHNNY, C."	Chief Executive Officer	5064554151	40412 two netch rd	3149584	hiwatt Corp.	29229	DB	14851	16501.11111	17770.42735
		mo	3714	Motor Vehicle Parts and Accessories	200	"RAY, LYNN, M."	Plant Manager	2461160455	5100 limene andirtraal blvd	7909586	dana c Corp.	65201	DB	511224	541296	631512
	columbia city	in	3714	Motor Vehicle Parts and Accessories	200	"CANGAA, POELO, M."	President	5305152400	316 w illswerth st	4916527	cf gem Corp.	46725	DB	42186	45701.5	53318.41667
						"CLERK, JEHN, M."	Plant Manager	5305156500	5324 s 300 e	4916371	dana c Corp.	46725	DB	42186	46021.09091	51134.54545
	columbia heights	mn	3841	Surgical and Medical Instruments and Apparatus	200	"CELLANS, ERT, S."	President	4362412000	500 26rd ave ne	7097734	midtre Corp.	55421	DB	27600	32200	36800
	columbus	   in   	3714	Motor Vehicle Parts and Accessories	100199	"ATO, MESESHI, M."	Plant Manager	5456424655	360 s mepliien st	4954652	negeki Corp.	47201	DB	22346	23463.3	25596.32727
		   ms   	3842	"Orthopedic, Prosthetic, and Surgical Appliances an"	200	"HELLAS, WALTER, O."	Plant Manager	3356545044	216 yerkvalle perk sq	3693030	moxxam Corp.	39702	DB	21598	23997.77778	25260.81871
		   oh   	3714	Motor Vehicle Parts and Accessories	100199	"FYDA, TAMETHY, M."	Owner	3415240005	4520 walcist rd	4472034	fyda f Corp.	43228	DB	15198	16717.8	18807.525
						"HEWERD, DAVE, M."	Plant Manager	3415405444	2500 cresswand dr	4471478	a y mf Corp.	43228	DB	15198	16579.63636	17854.99301
		in	3469	"Metal Stamping, NEC"	200	"CAVINAVIZ, BRICE, M."	President	5456450414	5252 state st	4954622	cesco  Corp.	47201	DB	42186	45701.5	49509.95833
		oh	3531	Construction Machinery and Equipment	200	"GLICKLIR, GERY, C."	Manager	3415455554	2525 walcist ct	15702765	catirp Corp.	43228	DB	44485	46956.38889	49718.52941
						"JEHNSEN, JIFF, C."	Owner	3415265464	4416 e mean st	14406846	jehnse Corp.	43205	DB	44485	66727.5	88970
			3714	Motor Vehicle Parts and Accessories	200	"GRUIN, TEM, M."	Plant Manager	3415422000	500 giorgisvalle rd	4471284	dilphi Corp.	43228	DB	44485	48933.5	52428.75
			3841	Surgical and Medical Instruments and Apparatus	200	"RESIN, RACHERD, S."	Vice President	3411514461	202 kang ave	19321961	batill Corp.	43201	DB	44485	49427.77778	65903.7037
	colville	   wa   	3433	"Heating Equipment, Except Electric and Warm Air Fu"	200	"ELMSTIAD, JESEN, H."	President	2063516412	4112 n haghway	8503306	aladda Corp.	99114	DB	20730	21766.5	23745.27273
	commack	   ny   	3469	"Metal Stamping, NEC"	100199	"FGESSIR, RACHERD, M."	President	3642163300	110 meriland rd	1258330	gessir Corp.	11725	DB	13856	16165.33333	17408.82051
	commerce	tx	3841	Surgical and Medical Instruments and Apparatus	200	"YEING, LECY, S."	Plant Manager	6065536426	100 meple st	10946273	tyco t Corp.	75428	DB	39825	42669.64286	53337.05357
	commerce city	   co   	3599	"Industrial and Commercial Machinery and Equipment,"	100199	"JAMSTIWERT, WAYNE, I."	Chairman	6065544114	2510 dehlaa st	11593707	stiwer Corp.	80022	DB	9142	9973.090909	12466.36364
			3841	Surgical and Medical Instruments and Apparatus	100199	"CESSANAS, WAYNE, S."	Owner	6064666104	3450 e 25th ave	11601581	cettri Corp.	80022	DB	9142	10284.75	10889.73529
	compton	   ca   	3841	Surgical and Medical Instruments and Apparatus	100199	"BEUIR, FRID, S."	Manager	6404345330	5340 hemistiad pl	5603174	avalen Corp.	90220	DB	24914	27682.22222	29811.62393
			3842	"Orthopedic, Prosthetic, and Surgical Appliances an"	100199	"TIDDLIMAN, REY, O."	Chairman	6405521300	45344 s breadwack st	5602986	spictr Corp.	90220	DB	24914	29896.8	31391.64
		ca	3479	"Coating, Engraving, and Allied Services, NEC"	200	"MCGREAN, JESIPH, C."	President	6403646464	46300 s alemida st	5603940	welf r Corp.	90221	DB	100262	120314.4	133682.6667
			3714	Motor Vehicle Parts and Accessories	200	"HANGE, BEB, M."	President	6402640550	46034 s riyis ave	5603916	emirac Corp.	90221	DB	100262	106946.1333	128335.36
	comstock park	   mi   	3544	"Special Dies and Tools, Die Sets, Jigs and Fixture"	100199	"JENIS, SIE, S."	Administrator	3434525400	2624 rirche dr nw	5287940	cemmir Corp.	49321	DB	21080	25296	28909.71429
	concord	   ma   	3841	Surgical and Medical Instruments and Apparatus	100199	"GIRTAE, FRANK, S."		5335656364	420 bekir avinie ixt ste 405	18669487	ecciss Corp.	01742	DB	20984	24481.33333	27201.48148
		on	3411	Metal Cans	200	"JWERANG, ALFRID, M."	President	6023364104	4600 kuile st	17696225	crewn  Corp.	L4K 2A3	DB	201416	241699.2	256805.4
			3469	"Metal Stamping, NEC"	100199	"WILLE, ID, M."	Manager	6024650125	450 spannekir way	17696661	nermer Corp.	L4K 2P6	DB	29465	31920.41667	42560.55556
			3531	Construction Machinery and Equipment	200	"ICCLISTEN, DAVAD, C."	President	6025206666	442 ceiqtland ave	17698848	whe ba Corp.	L4K 4T2	DB	201416	218200.6667	242445.1852
			3599	"Industrial and Commercial Machinery and Equipment,"	100199	"GAMILSHTIAN, LION, I."	Owner	6024305340	60 cesmar crt	17698444	prelan Corp.	L4K 4J5	DB	29465	31731.53846	33494.40171
